"series_id","state","year","period","label","value","month_net_change","month_percent_change","state_fips","x12_month_net_change","x12_month_percent_change"
"LASST010000000000004","Alabama",2023,"M01","2023 Jan",52681,-6650,-11.2,1,-6650,-11.2
"LASST010000000000004","Alabama",2023,"M02","2023 Feb",52405,-6148,-10.5,1,-6148,-10.5
"LASST010000000000004","Alabama",2023,"M03","2023 Mar",52523,-5699,-9.8,1,-5699,-9.8
"LASST010000000000004","Alabama",2023,"M04","2023 Apr",52990,-5218,-9,1,-5218,-9
"LASST010000000000004","Alabama",2023,"M05","2023 May",53828,-4488,-7.7,1,-4488,-7.7
"LASST010000000000004","Alabama",2023,"M06","2023 Jun",54898,-3546,-6.1,1,-3546,-6.1
"LASST010000000000004","Alabama",2023,"M07","2023 Jul",56256,-2206,-3.8,1,-2206,-3.8
"LASST010000000000004","Alabama",2023,"M08","2023 Aug",57918,-208,-0.4,1,-208,-0.4
"LASST010000000000004","Alabama",2023,"M09","2023 Sep",59879,2641,4.6,1,2641,4.6
"LASST010000000000004","Alabama",2023,"M10","2023 Oct",62066,6043,10.8,1,6043,10.8
"LASST010000000000004","Alabama",2023,"M11","2023 Nov",64285,9627,17.6,1,9627,17.6
"LASST010000000000004","Alabama",2023,"M12","2023 Dec",66085,12644,23.7,1,12644,23.7
"LASST010000000000004","Alabama",2024,"M01","2024 Jan",67070,14389,27.3,1,14389,27.3
"LASST010000000000004","Alabama",2024,"M02","2024 Feb",67418,15013,28.6,1,15013,28.6
"LASST010000000000004","Alabama",2024,"M03","2024 Mar",67611,15088,28.7,1,15088,28.7
"LASST010000000000004","Alabama",2024,"M04","2024 Apr",67918,14928,28.2,1,14928,28.2
"LASST010000000000004","Alabama",2024,"M05","2024 May",68419,14591,27.1,1,14591,27.1
"LASST010000000000004","Alabama",2024,"M06","2024 Jun",69242,14344,26.1,1,14344,26.1
"LASST010000000000004","Alabama",2024,"M07","2024 Jul",70408,14152,25.2,1,14152,25.2
"LASST010000000000004","Alabama",2024,"M08","2024 Aug",71683,13765,23.8,1,13765,23.8
"LASST010000000000004","Alabama",2024,"M09","2024 Sep",72683,12804,21.4,1,12804,21.4
"LASST010000000000004","Alabama",2024,"M10","2024 Oct",73156,11090,17.9,1,11090,17.9
"LASST010000000000004","Alabama",2024,"M11","2024 Nov",73159,8874,13.8,1,8874,13.8
"LASST010000000000004","Alabama",2024,"M12","2024 Dec",72913,6828,10.3,1,6828,10.3
"LASST010000000000004","Alabama",2025,"M01","2025 Jan",72543,5473,8.2,1,5473,8.2
"LASST010000000000004","Alabama",2025,"M02","2025 Feb",71929,4511,6.7,1,4511,6.7
"LASST010000000000004","Alabama",2025,"M03","2025 Mar",70862,3251,4.8,1,3251,4.8
"LASST010000000000004","Alabama",2025,"M04","2025 Apr",69591,1673,2.5,1,1673,2.5
"LASST010000000000004","Alabama",2025,"M05","2025 May",68517,98,0.1,1,98,0.1
"LASST010000000000004","Alabama",2025,"M06","2025 Jun",67728,-1514,-2.2,1,-1514,-2.2
"LASST010000000000004","Alabama",2025,"M07","2025 Jul",66983,-3425,-4.9,1,-3425,-4.9
"LASST010000000000004","Alabama",2025,"M08","2025 Aug",66290,-5393,-7.5,1,-5393,-7.5
"LASST010000000000004","Alabama",2025,"M09","2025 Sep",65692,-6991,-9.6,1,-6991,-9.6
"LASST010000000000004","Alabama",2025,"M10","2025 Oct",NA,NA,NA,1,NA,NA
"LASST010000000000004","Alabama",2025,"M11","2025 Nov",64802,-8357,-11.4,1,-8357,-11.4
"LASST010000000000004","Alabama",2025,"M12","2025 Dec",64776,-8137,-11.2,1,-8137,-11.2
"LASST020000000000004","Alaska",2023,"M01","2023 Jan",14657,-4104,-21.9,2,-4104,-21.9
"LASST020000000000004","Alaska",2023,"M02","2023 Feb",14635,-3048,-17.2,2,-3048,-17.2
"LASST020000000000004","Alaska",2023,"M03","2023 Mar",14607,-2088,-12.5,2,-2088,-12.5
"LASST020000000000004","Alaska",2023,"M04","2023 Apr",14620,-1420,-8.9,2,-1420,-8.9
"LASST020000000000004","Alaska",2023,"M05","2023 May",14736,-711,-4.6,2,-711,-4.6
"LASST020000000000004","Alaska",2023,"M06","2023 Jun",14934,0,0,2,0,0
"LASST020000000000004","Alaska",2023,"M07","2023 Jul",15196,851,5.9,2,851,5.9
"LASST020000000000004","Alaska",2023,"M08","2023 Aug",15475,1734,12.6,2,1734,12.6
"LASST020000000000004","Alaska",2023,"M09","2023 Sep",15719,1584,11.2,2,1584,11.2
"LASST020000000000004","Alaska",2023,"M10","2023 Oct",15905,1485,10.3,2,1485,10.3
"LASST020000000000004","Alaska",2023,"M11","2023 Nov",16037,1445,9.9,2,1445,9.9
"LASST020000000000004","Alaska",2023,"M12","2023 Dec",16097,1446,9.9,2,1446,9.9
"LASST020000000000004","Alaska",2024,"M01","2024 Jan",16081,1424,9.7,2,1424,9.7
"LASST020000000000004","Alaska",2024,"M02","2024 Feb",16055,1420,9.7,2,1420,9.7
"LASST020000000000004","Alaska",2024,"M03","2024 Mar",16087,1480,10.1,2,1480,10.1
"LASST020000000000004","Alaska",2024,"M04","2024 Apr",16161,1541,10.5,2,1541,10.5
"LASST020000000000004","Alaska",2024,"M05","2024 May",16250,1514,10.3,2,1514,10.3
"LASST020000000000004","Alaska",2024,"M06","2024 Jun",16358,1424,9.5,2,1424,9.5
"LASST020000000000004","Alaska",2024,"M07","2024 Jul",16473,1277,8.4,2,1277,8.4
"LASST020000000000004","Alaska",2024,"M08","2024 Aug",16561,1086,7,2,1086,7
"LASST020000000000004","Alaska",2024,"M09","2024 Sep",16599,880,5.6,2,880,5.6
"LASST020000000000004","Alaska",2024,"M10","2024 Oct",16570,665,4.2,2,665,4.2
"LASST020000000000004","Alaska",2024,"M11","2024 Nov",16517,480,3,2,480,3
"LASST020000000000004","Alaska",2024,"M12","2024 Dec",16497,400,2.5,2,400,2.5
"LASST020000000000004","Alaska",2025,"M01","2025 Jan",16527,446,2.8,2,446,2.8
"LASST020000000000004","Alaska",2025,"M02","2025 Feb",16587,532,3.3,2,532,3.3
"LASST020000000000004","Alaska",2025,"M03","2025 Mar",16637,550,3.4,2,550,3.4
"LASST020000000000004","Alaska",2025,"M04","2025 Apr",16693,532,3.3,2,532,3.3
"LASST020000000000004","Alaska",2025,"M05","2025 May",16737,487,3,2,487,3
"LASST020000000000004","Alaska",2025,"M06","2025 Jun",16762,404,2.5,2,404,2.5
"LASST020000000000004","Alaska",2025,"M07","2025 Jul",16843,370,2.2,2,370,2.2
"LASST020000000000004","Alaska",2025,"M08","2025 Aug",17003,442,2.7,2,442,2.7
"LASST020000000000004","Alaska",2025,"M09","2025 Sep",17229,630,3.8,2,630,3.8
"LASST020000000000004","Alaska",2025,"M10","2025 Oct",NA,NA,NA,2,NA,NA
"LASST020000000000004","Alaska",2025,"M11","2025 Nov",17537,1020,6.2,2,1020,6.2
"LASST020000000000004","Alaska",2025,"M12","2025 Dec",17531,1034,6.3,2,1034,6.3
"LASST040000000000004","Arizona",2023,"M01","2023 Jan",133643,4349,3.4,4,4349,3.4
"LASST040000000000004","Arizona",2023,"M02","2023 Feb",133037,3585,2.8,4,3585,2.8
"LASST040000000000004","Arizona",2023,"M03","2023 Mar",133189,2796,2.1,4,2796,2.1
"LASST040000000000004","Arizona",2023,"M04","2023 Apr",133786,2162,1.6,4,2162,1.6
"LASST040000000000004","Arizona",2023,"M05","2023 May",134837,1958,1.5,4,1958,1.5
"LASST040000000000004","Arizona",2023,"M06","2023 Jun",136027,1629,1.2,4,1629,1.2
"LASST040000000000004","Arizona",2023,"M07","2023 Jul",137290,1059,0.8,4,1059,0.8
"LASST040000000000004","Arizona",2023,"M08","2023 Aug",138447,595,0.4,4,595,0.4
"LASST040000000000004","Arizona",2023,"M09","2023 Sep",139105,763,0.6,4,763,0.6
"LASST040000000000004","Arizona",2023,"M10","2023 Oct",138828,948,0.7,4,948,0.7
"LASST040000000000004","Arizona",2023,"M11","2023 Nov",137271,628,0.5,4,628,0.5
"LASST040000000000004","Arizona",2023,"M12","2023 Dec",134444,-526,-0.4,4,-526,-0.4
"LASST040000000000004","Arizona",2024,"M01","2024 Jan",130908,-2735,-2,4,-2735,-2
"LASST040000000000004","Arizona",2024,"M02","2024 Feb",128174,-4863,-3.7,4,-4863,-3.7
"LASST040000000000004","Arizona",2024,"M03","2024 Mar",127440,-5749,-4.3,4,-5749,-4.3
"LASST040000000000004","Arizona",2024,"M04","2024 Apr",128771,-5015,-3.7,4,-5015,-3.7
"LASST040000000000004","Arizona",2024,"M05","2024 May",131543,-3294,-2.4,4,-3294,-2.4
"LASST040000000000004","Arizona",2024,"M06","2024 Jun",135127,-900,-0.7,4,-900,-0.7
"LASST040000000000004","Arizona",2024,"M07","2024 Jul",139023,1733,1.3,4,1733,1.3
"LASST040000000000004","Arizona",2024,"M08","2024 Aug",142720,4273,3.1,4,4273,3.1
"LASST040000000000004","Arizona",2024,"M09","2024 Sep",145999,6894,5,4,6894,5
"LASST040000000000004","Arizona",2024,"M10","2024 Oct",148826,9998,7.2,4,9998,7.2
"LASST040000000000004","Arizona",2024,"M11","2024 Nov",151534,14263,10.4,4,14263,10.4
"LASST040000000000004","Arizona",2024,"M12","2024 Dec",154394,19950,14.8,4,19950,14.8
"LASST040000000000004","Arizona",2025,"M01","2025 Jan",157097,26189,20,4,26189,20
"LASST040000000000004","Arizona",2025,"M02","2025 Feb",159019,30845,24.1,4,30845,24.1
"LASST040000000000004","Arizona",2025,"M03","2025 Mar",159943,32503,25.5,4,32503,25.5
"LASST040000000000004","Arizona",2025,"M04","2025 Apr",160721,31950,24.8,4,31950,24.8
"LASST040000000000004","Arizona",2025,"M05","2025 May",161831,30288,23,4,30288,23
"LASST040000000000004","Arizona",2025,"M06","2025 Jun",163235,28108,20.8,4,28108,20.8
"LASST040000000000004","Arizona",2025,"M07","2025 Jul",164814,25791,18.6,4,25791,18.6
"LASST040000000000004","Arizona",2025,"M08","2025 Aug",166319,23599,16.5,4,23599,16.5
"LASST040000000000004","Arizona",2025,"M09","2025 Sep",167450,21451,14.7,4,21451,14.7
"LASST040000000000004","Arizona",2025,"M10","2025 Oct",NA,NA,NA,4,NA,NA
"LASST040000000000004","Arizona",2025,"M11","2025 Nov",167615,16081,10.6,4,16081,10.6
"LASST040000000000004","Arizona",2025,"M12","2025 Dec",167319,12925,8.4,4,12925,8.4
"LASST050000000000004","Arkansas",2023,"M01","2023 Jan",40320,-2492,-5.8,5,-2492,-5.8
"LASST050000000000004","Arkansas",2023,"M02","2023 Feb",39684,-3300,-7.7,5,-3300,-7.7
"LASST050000000000004","Arkansas",2023,"M03","2023 Mar",39471,-3674,-8.5,5,-3674,-8.5
"LASST050000000000004","Arkansas",2023,"M04","2023 Apr",39815,-3516,-8.1,5,-3516,-8.1
"LASST050000000000004","Arkansas",2023,"M05","2023 May",40805,-2668,-6.1,5,-2668,-6.1
"LASST050000000000004","Arkansas",2023,"M06","2023 Jun",42224,-1402,-3.2,5,-1402,-3.2
"LASST050000000000004","Arkansas",2023,"M07","2023 Jul",43898,80,0.2,5,80,0.2
"LASST050000000000004","Arkansas",2023,"M08","2023 Aug",45575,1598,3.6,5,1598,3.6
"LASST050000000000004","Arkansas",2023,"M09","2023 Sep",46955,3225,7.4,5,3225,7.4
"LASST050000000000004","Arkansas",2023,"M10","2023 Oct",47876,4684,10.8,5,4684,10.8
"LASST050000000000004","Arkansas",2023,"M11","2023 Nov",48274,5966,14.1,5,5966,14.1
"LASST050000000000004","Arkansas",2023,"M12","2023 Dec",48231,6984,16.9,5,6984,16.9
"LASST050000000000004","Arkansas",2024,"M01","2024 Jan",47918,7598,18.8,5,7598,18.8
"LASST050000000000004","Arkansas",2024,"M02","2024 Feb",47697,8013,20.2,5,8013,20.2
"LASST050000000000004","Arkansas",2024,"M03","2024 Mar",47777,8306,21,5,8306,21
"LASST050000000000004","Arkansas",2024,"M04","2024 Apr",48014,8199,20.6,5,8199,20.6
"LASST050000000000004","Arkansas",2024,"M05","2024 May",48288,7483,18.3,5,7483,18.3
"LASST050000000000004","Arkansas",2024,"M06","2024 Jun",48606,6382,15.1,5,6382,15.1
"LASST050000000000004","Arkansas",2024,"M07","2024 Jul",49019,5121,11.7,5,5121,11.7
"LASST050000000000004","Arkansas",2024,"M08","2024 Aug",49516,3941,8.6,5,3941,8.6
"LASST050000000000004","Arkansas",2024,"M09","2024 Sep",50189,3234,6.9,5,3234,6.9
"LASST050000000000004","Arkansas",2024,"M10","2024 Oct",51056,3180,6.6,5,3180,6.6
"LASST050000000000004","Arkansas",2024,"M11","2024 Nov",52054,3780,7.8,5,3780,7.8
"LASST050000000000004","Arkansas",2024,"M12","2024 Dec",53119,4888,10.1,5,4888,10.1
"LASST050000000000004","Arkansas",2025,"M01","2025 Jan",54116,6198,12.9,5,6198,12.9
"LASST050000000000004","Arkansas",2025,"M02","2025 Feb",54897,7200,15.1,5,7200,15.1
"LASST050000000000004","Arkansas",2025,"M03","2025 Mar",55426,7649,16,5,7649,16
"LASST050000000000004","Arkansas",2025,"M04","2025 Apr",55965,7951,16.6,5,7951,16.6
"LASST050000000000004","Arkansas",2025,"M05","2025 May",56618,8330,17.3,5,8330,17.3
"LASST050000000000004","Arkansas",2025,"M06","2025 Jun",57418,8812,18.1,5,8812,18.1
"LASST050000000000004","Arkansas",2025,"M07","2025 Jul",58566,9547,19.5,5,9547,19.5
"LASST050000000000004","Arkansas",2025,"M08","2025 Aug",59945,10429,21.1,5,10429,21.1
"LASST050000000000004","Arkansas",2025,"M09","2025 Sep",61273,11084,22.1,5,11084,22.1
"LASST050000000000004","Arkansas",2025,"M10","2025 Oct",NA,NA,NA,5,NA,NA
"LASST050000000000004","Arkansas",2025,"M11","2025 Nov",62349,10295,19.8,5,10295,19.8
"LASST050000000000004","Arkansas",2025,"M12","2025 Dec",62197,9078,17.1,5,9078,17.1
"LASST060000000000004","California",2023,"M01","2023 Jan",859472,-138520,-13.9,6,-138520,-13.9
"LASST060000000000004","California",2023,"M02","2023 Feb",871242,-53243,-5.8,6,-53243,-5.8
"LASST060000000000004","California",2023,"M03","2023 Mar",879060,17142,2,6,17142,2
"LASST060000000000004","California",2023,"M04","2023 Apr",884015,59437,7.2,6,59437,7.2
"LASST060000000000004","California",2023,"M05","2023 May",889923,94866,11.9,6,94866,11.9
"LASST060000000000004","California",2023,"M06","2023 Jun",898193,125068,16.2,6,125068,16.2
"LASST060000000000004","California",2023,"M07","2023 Jul",910843,162349,21.7,6,162349,21.7
"LASST060000000000004","California",2023,"M08","2023 Aug",928862,203695,28.1,6,203695,28.1
"LASST060000000000004","California",2023,"M09","2023 Sep",949770,185641,24.3,6,185641,24.3
"LASST060000000000004","California",2023,"M10","2023 Oct",970264,172544,21.6,6,172544,21.6
"LASST060000000000004","California",2023,"M11","2023 Nov",987983,163614,19.8,6,163614,19.8
"LASST060000000000004","California",2023,"M12","2023 Dec",999814,155817,18.5,6,155817,18.5
"LASST060000000000004","California",2024,"M01","2024 Jan",1003849,144377,16.8,6,144377,16.8
"LASST060000000000004","California",2024,"M02","2024 Feb",1005323,134081,15.4,6,134081,15.4
"LASST060000000000004","California",2024,"M03","2024 Mar",1010440,131380,14.9,6,131380,14.9
"LASST060000000000004","California",2024,"M04","2024 Apr",1019907,135892,15.4,6,135892,15.4
"LASST060000000000004","California",2024,"M05","2024 May",1031964,142041,16,6,142041,16
"LASST060000000000004","California",2024,"M06","2024 Jun",1044872,146679,16.3,6,146679,16.3
"LASST060000000000004","California",2024,"M07","2024 Jul",1056799,145956,16,6,145956,16
"LASST060000000000004","California",2024,"M08","2024 Aug",1064953,136091,14.7,6,136091,14.7
"LASST060000000000004","California",2024,"M09","2024 Sep",1068020,118250,12.5,6,118250,12.5
"LASST060000000000004","California",2024,"M10","2024 Oct",1065794,95530,9.8,6,95530,9.8
"LASST060000000000004","California",2024,"M11","2024 Nov",1061421,73438,7.4,6,73438,7.4
"LASST060000000000004","California",2024,"M12","2024 Dec",1059516,59702,6,6,59702,6
"LASST060000000000004","California",2025,"M01","2025 Jan",1061763,57914,5.8,6,57914,5.8
"LASST060000000000004","California",2025,"M02","2025 Feb",1066644,61321,6.1,6,61321,6.1
"LASST060000000000004","California",2025,"M03","2025 Mar",1071411,60971,6,6,60971,6
"LASST060000000000004","California",2025,"M04","2025 Apr",1077039,57132,5.6,6,57132,5.6
"LASST060000000000004","California",2025,"M05","2025 May",1083897,51933,5,6,51933,5
"LASST060000000000004","California",2025,"M06","2025 Jun",1090607,45735,4.4,6,45735,4.4
"LASST060000000000004","California",2025,"M07","2025 Jul",1095262,38463,3.6,6,38463,3.6
"LASST060000000000004","California",2025,"M08","2025 Aug",1097164,32211,3,6,32211,3
"LASST060000000000004","California",2025,"M09","2025 Sep",1097295,29275,2.7,6,29275,2.7
"LASST060000000000004","California",2025,"M10","2025 Oct",NA,NA,NA,6,NA,NA
"LASST060000000000004","California",2025,"M11","2025 Nov",1094082,32661,3.1,6,32661,3.1
"LASST060000000000004","California",2025,"M12","2025 Dec",1093176,33660,3.2,6,33660,3.2
"LASST080000000000004","Colorado",2023,"M01","2023 Jan",95430,-30994,-24.5,8,-30994,-24.5
"LASST080000000000004","Colorado",2023,"M02","2023 Feb",96675,-19162,-16.5,8,-19162,-16.5
"LASST080000000000004","Colorado",2023,"M03","2023 Mar",98251,-7383,-7,8,-7383,-7
"LASST080000000000004","Colorado",2023,"M04","2023 Apr",100111,59,0.1,8,59,0.1
"LASST080000000000004","Colorado",2023,"M05","2023 May",102144,6050,6.3,8,6050,6.3
"LASST080000000000004","Colorado",2023,"M06","2023 Jun",103989,12480,13.6,8,12480,13.6
"LASST080000000000004","Colorado",2023,"M07","2023 Jul",105733,18635,21.4,8,18635,21.4
"LASST080000000000004","Colorado",2023,"M08","2023 Aug",107816,24969,30.1,8,24969,30.1
"LASST080000000000004","Colorado",2023,"M09","2023 Sep",110402,22609,25.8,8,22609,25.8
"LASST080000000000004","Colorado",2023,"M10","2023 Oct",113352,21935,24,8,21935,24
"LASST080000000000004","Colorado",2023,"M11","2023 Nov",116682,23079,24.7,8,23079,24.7
"LASST080000000000004","Colorado",2023,"M12","2023 Dec",120100,25512,27,8,25512,27
"LASST080000000000004","Colorado",2024,"M01","2024 Jan",122981,27551,28.9,8,27551,28.9
"LASST080000000000004","Colorado",2024,"M02","2024 Feb",125273,28598,29.6,8,28598,29.6
"LASST080000000000004","Colorado",2024,"M03","2024 Mar",127503,29252,29.8,8,29252,29.8
"LASST080000000000004","Colorado",2024,"M04","2024 Apr",129849,29738,29.7,8,29738,29.7
"LASST080000000000004","Colorado",2024,"M05","2024 May",132391,30247,29.6,8,30247,29.6
"LASST080000000000004","Colorado",2024,"M06","2024 Jun",135160,31171,30,8,31171,30
"LASST080000000000004","Colorado",2024,"M07","2024 Jul",137912,32179,30.4,8,32179,30.4
"LASST080000000000004","Colorado",2024,"M08","2024 Aug",140099,32283,29.9,8,32283,29.9
"LASST080000000000004","Colorado",2024,"M09","2024 Sep",141411,31009,28.1,8,31009,28.1
"LASST080000000000004","Colorado",2024,"M10","2024 Oct",141897,28545,25.2,8,28545,25.2
"LASST080000000000004","Colorado",2024,"M11","2024 Nov",141863,25181,21.6,8,25181,21.6
"LASST080000000000004","Colorado",2024,"M12","2024 Dec",141636,21536,17.9,8,21536,17.9
"LASST080000000000004","Colorado",2025,"M01","2025 Jan",141216,18235,14.8,8,18235,14.8
"LASST080000000000004","Colorado",2025,"M02","2025 Feb",140342,15069,12,8,15069,12
"LASST080000000000004","Colorado",2025,"M03","2025 Mar",138565,11062,8.7,8,11062,8.7
"LASST080000000000004","Colorado",2025,"M04","2025 Apr",135942,6093,4.7,8,6093,4.7
"LASST080000000000004","Colorado",2025,"M05","2025 May",132989,598,0.5,8,598,0.5
"LASST080000000000004","Colorado",2025,"M06","2025 Jun",130165,-4995,-3.7,8,-4995,-3.7
"LASST080000000000004","Colorado",2025,"M07","2025 Jul",127637,-10275,-7.5,8,-10275,-7.5
"LASST080000000000004","Colorado",2025,"M08","2025 Aug",125867,-14232,-10.2,8,-14232,-10.2
"LASST080000000000004","Colorado",2025,"M09","2025 Sep",125075,-16336,-11.6,8,-16336,-11.6
"LASST080000000000004","Colorado",2025,"M10","2025 Oct",NA,NA,NA,8,NA,NA
"LASST080000000000004","Colorado",2025,"M11","2025 Nov",124951,-16912,-11.9,8,-16912,-11.9
"LASST080000000000004","Colorado",2025,"M12","2025 Dec",125077,-16559,-11.7,8,-16559,-11.7
"LASST090000000000004","Connecticut",2023,"M01","2023 Jan",63951,-29648,-31.7,9,-29648,-31.7
"LASST090000000000004","Connecticut",2023,"M02","2023 Feb",62103,-26597,-30,9,-26597,-30
"LASST090000000000004","Connecticut",2023,"M03","2023 Mar",60596,-23918,-28.3,9,-23918,-28.3
"LASST090000000000004","Connecticut",2023,"M04","2023 Apr",59429,-22975,-27.9,9,-22975,-27.9
"LASST090000000000004","Connecticut",2023,"M05","2023 May",58761,-21412,-26.7,9,-21412,-26.7
"LASST090000000000004","Connecticut",2023,"M06","2023 Jun",58605,-18958,-24.4,9,-18958,-24.4
"LASST090000000000004","Connecticut",2023,"M07","2023 Jul",59037,-15396,-20.7,9,-15396,-20.7
"LASST090000000000004","Connecticut",2023,"M08","2023 Aug",59979,-10693,-15.1,9,-10693,-15.1
"LASST090000000000004","Connecticut",2023,"M09","2023 Sep",61155,-9482,-13.4,9,-9482,-13.4
"LASST090000000000004","Connecticut",2023,"M10","2023 Oct",62193,-7529,-10.8,9,-7529,-10.8
"LASST090000000000004","Connecticut",2023,"M11","2023 Nov",62862,-5263,-7.7,9,-5263,-7.7
"LASST090000000000004","Connecticut",2023,"M12","2023 Dec",63015,-3034,-4.6,9,-3034,-4.6
"LASST090000000000004","Connecticut",2024,"M01","2024 Jan",62547,-1404,-2.2,9,-1404,-2.2
"LASST090000000000004","Connecticut",2024,"M02","2024 Feb",61799,-304,-0.5,9,-304,-0.5
"LASST090000000000004","Connecticut",2024,"M03","2024 Mar",61335,739,1.2,9,739,1.2
"LASST090000000000004","Connecticut",2024,"M04","2024 Apr",61346,1917,3.2,9,1917,3.2
"LASST090000000000004","Connecticut",2024,"M05","2024 May",61808,3047,5.2,9,3047,5.2
"LASST090000000000004","Connecticut",2024,"M06","2024 Jun",62611,4006,6.8,9,4006,6.8
"LASST090000000000004","Connecticut",2024,"M07","2024 Jul",63580,4543,7.7,9,4543,7.7
"LASST090000000000004","Connecticut",2024,"M08","2024 Aug",64530,4551,7.6,9,4551,7.6
"LASST090000000000004","Connecticut",2024,"M09","2024 Sep",65433,4278,7,9,4278,7
"LASST090000000000004","Connecticut",2024,"M10","2024 Oct",66324,4131,6.6,9,4131,6.6
